Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,Metropolitan_Area
2016-08-23,36.49875,86.92,7.365714285714286,17.86375,19.672857142857143,26.44666666666667,1.3522222222222222,9.23875,29.687142857142856,1.837142857142857,4.78,1.35,100.875,0.7
2016-08-24,37.8175,78.75333333333333,9.399999999999999,19.255,16.30777777777778,25.323333333333334,1.5699999999999998,10.60625,29.54,1.9557142857142857,5.147142857142858,1.52,112.25,0.7
2016-08-25,40.495,86.44333333333333,10.43625,21.68,19.492222222222225,27.52333333333333,1.544,8.9025,25.875714285714285,2.567142857142857,6.674285714285714,1.9375,106.625,0.7
2016-08-26,41.32125,83.22333333333334,13.11625,19.46125,23.11625,31.05,1.588,8.89125,26.131428571428575,2.4614285714285713,9.297142857142857,2.04,115.0,0.7
2016-08-27,35.87375,65.1,8.6375,15.805,15.77625,25.51,1.6759999999999997,9.91375,25.565714285714286,2.4785714285714286,6.3275,1.99,113.25,0.7
2016-08-28,33.86,87.29333333333334,15.59142857142857,19.807142857142857,18.122857142857146,27.400000000000002,1.7744444444444445,6.435,26.34857142857143,1.7983333333333331,5.508,1.21,113.0,0.7
2016-08-29,56.042500000000004,94.41000000000001,10.68142857142857,21.235714285714288,19.867142857142856,26.830000000000002,1.964,7.126250000000001,26.74285714285714,1.98,8.874285714285714,1.1825,129.875,0.7
2016-08-30,35.03875,52.82333333333333,13.052857142857144,22.071428571428573,22.147142857142857,26.42,1.78,7.1475,24.029999999999998,1.6042857142857143,5.908333333333334,1.13,155.125,0.7
2016-08-31,35.18714285714286,55.29333333333333,11.277142857142858,21.095714285714283,22.101428571428567,26.19333333333333,1.9400000000000002,10.015714285714285,24.42142857142857,2.8549999999999995,14.897142857142857,1.4175,119.28571428571429,0.7
2016-09-01,27.423333333333332,51.6775,13.2325,30.6175,27.212857142857143,31.335,1.7469999999999999,10.292222222222222,28.25875,1.7771428571428574,5.102857142857142,1.9625,120.71428571428571,0.7
2016-09-02,32.71888888888889,71.605,11.20375,24.6125,25.68142857142857,26.56,1.7100000000000002,9.45,28.053333333333335,1.8942857142857146,5.3,1.6300000000000001,116.44444444444444,0.7
2016-09-03,33.2675,92.535,12.8625,26.622500000000002,27.352857142857143,21.6025,1.7833333333333334,9.85375,26.4525,1.7871428571428571,5.946666666666666,2.1574999999999998,115.88888888888889,0.7
2016-09-04,38.78875,112.0275,10.84875,24.3125,22.762857142857143,28.735,1.7433333333333332,7.77625,25.52,1.4785714285714284,5.45,1.05,132.0,0.7
2016-09-05,36.62444444444444,116.37,13.9725,26.372500000000002,27.27857142857143,30.357499999999998,1.761,8.661111111111111,24.821111111111108,1.3714285714285714,3.3716666666666666,1.6975,159.16666666666666,0.7
2016-09-06,38.24333333333333,131.37,15.9875,30.59375,30.627142857142854,26.14,2.102,10.215555555555556,28.337777777777777,1.3985714285714284,3.5228571428571427,2.305,154.66666666666666,0.7
2016-09-07,46.85875,120.27000000000001,16.13375,33.71625,32.46142857142858,25.66,2.2366666666666664,9.365,30.2775,1.7514285714285713,5.588333333333334,2.9675000000000002,149.22222222222223,0.7
2016-09-08,51.08625,127.71000000000001,17.26875,37.762499999999996,31.42142857142857,24.9925,2.26,13.209999999999999,32.08375,1.7814285714285714,5.516666666666667,3.21,155.625,0.7
2016-09-09,49.9525,132.205,12.82875,35.36,26.984285714285715,20.44666666666667,1.9140000000000001,10.52111111111111,28.693333333333335,1.67625,4.692857142857143,2.5825,173.14285714285714,0.7
2016-09-10,50.13444444444444,109.89750000000001,14.848749999999999,34.5025,30.744285714285716,40.53,1.553,9.78111111111111,25.763333333333335,1.91875,5.380000000000001,3.8625,142.0,0.7
2016-09-11,41.88333333333333,92.5825,13.2875,31.009999999999998,24.965,25.22,1.423,8.678888888888888,29.877777777777776,1.3875000000000002,3.2914285714285714,3.1125,125.77777777777777,0.7
2016-09-12,38.6425,97.69,14.12125,27.4625,25.4925,19.026666666666667,1.637,9.416666666666666,30.561111111111114,1.67375,4.32125,3.7975,118.55555555555556,0.7
2016-09-13,36.25,82.775,14.7825,23.7275,25.78875,26.5175,1.7920000000000003,8.953333333333333,27.41,1.4412500000000001,5.002857142857143,3.3675,116.44444444444444,0.7
2016-09-14,32.79777777777778,64.235,12.91,25.92375,24.353749999999998,22.485,1.9629999999999999,8.921111111111111,26.5,1.38625,4.5125,4.1825,109.66666666666667,0.7
2016-09-15,43.31666666666666,76.1375,13.71625,27.09125,24.7975,23.4375,3.103,8.137777777777778,30.536666666666665,1.7125,5.734999999999999,3.24,157.22222222222223,0.7
2016-09-16,44.54875,78.5425,14.72125,28.32625,32.795,22.055,2.0811111111111114,8.9725,26.77375,1.4762499999999998,4.0874999999999995,1.8175,151.33333333333334,0.7
2016-09-17,42.71111111111111,95.265,13.445,28.21375,23.77125,23.815,2.488,9.399999999999999,30.496666666666663,1.6875,4.2375,1.845,153.71428571428572,0.7
2016-09-18,53.08,114.94333333333333,11.18,31.893333333333334,22.89333333333333,19.15,1.5255555555555553,9.96142857142857,28.59714285714286,1.5085714285714285,4.046666666666667,1.6300000000000001,145.5,0.7
2016-09-19,43.433749999999996,77.77749999999999,11.688571428571427,32.355714285714285,27.05,18.919999999999998,1.5388888888888888,7.45875,37.27125,1.4485714285714286,2.942857142857143,2.216666666666667,158.28571428571428,0.7
2016-09-20,71.52125000000001,63.447500000000005,16.61,35.39142857142857,34.16833333333333,19.245,1.99,6.6775,37.06625,1.087142857142857,3.0271428571428567,1.8,216.16666666666666,0.7
2016-09-21,46.81777777777778,56.5575,12.4975,29.79,26.791428571428572,28.5325,2.821,7.072222222222222,33.59111111111111,1.15,3.4025,2.1849999999999996,193.125,0.7
2016-09-22,26.98,45.34,10.9875,23.033749999999998,24.361428571428572,22.03,2.69,7.713333333333334,28.385555555555555,1.295,4.2375,1.8624999999999998,142.77777777777777,0.7
2016-09-23,31.58888888888889,68.2875,10.41625,27.3,24.252857142857145,47.495,2.5170000000000003,9.514444444444443,27.22888888888889,1.8624999999999998,3.5925,1.63,112.33333333333333,0.7
2016-09-24,31.831111111111113,72.8775,13.40375,26.595,27.292857142857144,32.77,1.802,9.206666666666667,27.827777777777776,1.325,3.7249999999999996,2.475,111.5,0.7
2016-09-25,40.333333333333336,89.2975,11.92625,26.3225,22.48125,22.69666666666667,4.59,8.354444444444445,27.57111111111111,1.07875,2.7,1.8575,121.11111111111111,0.7
2016-09-26,39.77333333333333,111.97749999999999,20.71875,31.03,34.2975,30.8075,1.707,9.398888888888889,28.691111111111113,1.475,4.72375,3.9749999999999996,119.5,0.7
2016-09-27,39.507777777777775,98.5875,19.11875,29.62875,28.985000000000003,19.330000000000002,1.698,8.63,25.487777777777776,1.8925,4.751250000000001,6.425,117.22222222222223,0.7
2016-09-28,60.14777777777778,141.16,17.646250000000002,36.09375,30.2975,22.575,1.7580000000000002,7.995555555555555,33.19444444444444,1.75375,4.9275,5.4325,121.33333333333333,0.7
2016-09-29,53.378888888888895,114.2925,14.91,30.8075,29.41,25.7,1.732,8.229999999999999,29.57,1.5650000000000002,3.69125,3.8925,139.44444444444446,0.7
2016-09-30,59.28222222222222,124.7875,15.8475,29.82,27.75125,28.43,1.642,9.216666666666667,32.23888888888889,1.63375,4.045,4.75,141.55555555555554,0.7
2016-10-01,53.46666666666667,109.22,17.07875,29.99375,30.683750000000003,33.2625,1.8189999999999997,8.976666666666667,37.0275,1.587142857142857,4.994285714285715,2.83,144.33333333333334,0.7
2016-10-02,87.36714285714287,106.60000000000001,17.794285714285714,33.73571428571428,32.31166666666667,21.819999999999997,1.6800000000000002,8.27,35.13857142857143,1.9183333333333332,4.586666666666667,3.1075,140.22222222222223,0.7
2016-10-03,65.205,119.925,16.42625,30.56625,29.365714285714287,24.866666666666664,1.741,9.792222222222222,35.69875,1.6014285714285716,3.77,1.7400000000000002,184.625,0.7
2016-10-04,72.43375,128.48250000000002,17.964285714285715,37.785714285714285,32.48285714285714,32.1425,0.7155555555555555,8.35375,37.00285714285714,1.6216666666666668,4.068333333333333,2.6366666666666667,161.33333333333334,0.7
2016-10-05,56.58875,94.58000000000001,21.48875,33.8675,33.2625,32.675,2.652222222222222,11.6775,29.094285714285714,2.2857142857142856,7.23625,2.315,136.0,0.7
2016-10-06,67.39333333333333,114.4475,22.35875,36.511250000000004,34.67,35.1525,2.242,12.877777777777776,34.4225,2.357142857142857,5.542857142857143,2.8600000000000003,158.875,0.7
2016-10-07,63.03555555555555,137.895,21.630000000000003,35.1125,33.17,32.325,2.123,7.051111111111111,31.42625,1.8085714285714285,4.764285714285714,2.505,163.77777777777777,0.7
2016-10-08,68.23666666666666,137.2125,24.475,35.66,39.26142857142857,26.955,1.9579999999999997,7.220000000000001,31.94111111111111,1.72375,4.43125,2.74,172.55555555555554,0.7
2016-10-09,59.39875,133.8375,20.768571428571427,38.121428571428574,34.971666666666664,21.005,1.8922222222222222,7.885,39.665,1.4957142857142856,4.45,2.23,154.33333333333334,0.7
2016-10-10,64.14777777777778,137.5275,21.587500000000002,34.87125,36.73142857142857,20.7975,1.86,8.646666666666667,35.25555555555556,1.415,3.5625,1.865,174.71428571428572,0.7
2016-10-11,67.81375,160.61333333333332,16.912857142857142,33.24714285714286,30.37142857142857,22.42,1.716,7.0875,36.0875,1.4562499999999998,3.1224999999999996,2.9074999999999998,184.85714285714286,0.7
2016-10-12,92.6775,164.33333333333334,16.68285714285714,35.38142857142857,32.06666666666667,20.68,1.8644444444444446,8.842500000000001,39.856249999999996,0.6799999999999999,2.105714285714286,1.57,207.125,0.7
2016-10-13,71.36222222222221,142.2775,20.91125,40.7575,31.505714285714284,18.74,1.8559999999999999,10.262222222222222,36.30555555555556,1.2287499999999998,3.9712500000000004,2.7075,237.25,0.7
2016-10-14,82.08333333333333,163.87666666666667,25.29,51.05625,40.902857142857144,22.165,1.791,18.471111111111114,36.47555555555555,1.9485714285714284,4.1537500000000005,4.657500000000001,196.11111111111111,0.7
2016-10-15,95.97,207.97000000000003,28.234285714285715,53.69428571428572,36.04833333333333,25.656666666666666,2.5444444444444443,15.508750000000001,48.06,0.8983333333333334,2.6242857142857146,0.22,222.75,0.7
2016-10-16,90.27571428571427,191.94999999999996,37.906666666666666,58.48500000000001,37.194,33.145,2.9955555555555557,14.7175,44.03,0.8366666666666666,3.25,0.8533333333333332,239.125,0.7
2016-10-17,95.9111111111111,184.64,29.048750000000002,49.39125,40.9225,24.11,2.694,12.114444444444445,44.25,1.3257142857142858,4.2225,2.3975,240.14285714285714,0.7
2016-10-18,97.61,184.9675,26.185,50.53625,38.69875,24.4,1.829,12.187777777777777,48.625,2.0442857142857145,4.6850000000000005,3.7875,222.5,0.7
2016-10-19,86.21333333333334,184.615,45.55444444444444,57.61666666666666,46.51555555555556,28.73,1.599,15.30777777777778,41.33777777777778,1.94,5.51875,3.7699999999999996,208.66666666666666,0.7
2016-10-20,89.68222222222222,190.4975,62.873333333333335,67.72222222222223,59.266666666666666,26.02,2.039,14.672222222222224,36.71666666666667,2.33875,5.4399999999999995,5.32,213.33333333333334,0.7
2016-10-21,91.74777777777778,217.73,53.11666666666666,58.74666666666667,57.443333333333335,30.0175,1.8510000000000002,16.37222222222222,34.324444444444445,2.5475,5.4375,4.62,241.55555555555554,0.7
2016-10-22,87.53,211.82,28.207777777777775,42.93666666666667,31.644444444444446,38.975,1.6689999999999998,14.945555555555554,32.85444444444445,3.2125,5.71375,5.03,228.55555555555554,0.7
2016-10-23,100.76375,191.7225,17.58,46.44555555555556,26.24888888888889,33.152499999999996,1.4609999999999999,16.543333333333333,47.01555555555555,2.29875,5.015,3.6174999999999997,214.55555555555554,0.7
2016-10-24,91.92555555555555,189.7225,18.141111111111112,44.580000000000005,29.15888888888889,27.49,1.54,19.30111111111111,42.47666666666667,2.3175,4.96125,4.555,212.0,0.7
2016-10-25,96.82000000000001,181.54250000000002,26.98,48.682500000000005,34.35375,30.192500000000003,1.758888888888889,18.15625,39.66875,2.19375,6.56875,4.095000000000001,229.625,0.7
2016-10-26,115.00999999999999,183.20250000000001,30.60875,50.935,36.79875,39.1125,2.1366666666666667,24.01875,41.6825,2.83625,7.08625,4.255,242.5,0.7
2016-10-27,123.6125,218.9375,33.05,46.894999999999996,35.52625,39.737500000000004,3.05,17.81875,46.3625,2.68875,7.952500000000001,4.012499999999999,269.75,0.7
2016-10-28,172.63,200.715,33.974444444444444,42.343333333333334,37.33222222222222,39.38,3.073,19.691111111111113,47.63777777777778,2.8477777777777775,8.597777777777777,4.97,306.875,0.7
2016-10-29,179.73222222222222,208.61,42.285555555555554,50.30888888888889,41.56,42.8725,4.082,20.6,48.827777777777776,4.163333333333333,15.073333333333332,5.24,304.0,0.7
2016-10-30,174.22666666666666,207.46749999999997,32.34444444444445,38.03111111111111,36.54222222222222,42.51,3.6769999999999996,14.545555555555556,58.642222222222216,3.2622222222222224,11.523333333333333,3.585,296.1111111111111,0.7
2016-10-31,227.5977777777778,199.45250000000001,34.26777777777778,37.156666666666666,37.73222222222223,42.885,2.572,20.943333333333335,44.714444444444446,2.6100000000000003,8.273333333333333,2.5725,349.8888888888889,0.7
2016-11-01,172.9622222222222,245.76999999999998,26.705555555555556,39.49333333333333,35.34222222222222,41.21,2.173,16.757777777777775,50.56666666666667,2.8255555555555554,9.892222222222223,3.5875000000000004,294.22222222222223,0.7
2016-11-02,199.2711111111111,250.44750000000002,28.15111111111111,39.72,33.65777777777778,45.0425,2.354,14.071111111111112,43.97222222222222,2.5711111111111107,8.7,2.575,282.8888888888889,0.7
2016-11-03,178.64777777777778,186.57000000000002,35.28,41.691111111111105,31.623333333333335,43.4375,2.2350000000000003,13.794444444444444,38.913333333333334,2.4855555555555555,9.05111111111111,2.7275,295.55555555555554,0.7
2016-11-04,136.61222222222221,181.29000000000002,38.47333333333333,37.614444444444445,28.535555555555554,35.4325,1.718,18.378888888888888,43.958888888888886,2.292222222222222,8.902222222222223,2.17,244.0,0.7
2016-11-05,244.59625000000003,254.56,31.38,39.4325,32.52,34.519999999999996,0.945,11.2475,34.465,2.2255555555555557,6.9944444444444445,1.6975,281.875,0.7
2016-11-06,259.68625000000003,243.8075,26.6375,42.29125,28.23,36.545,0.99625,12.2325,38.9825,2.623333333333333,9.116666666666667,1.81,325.57142857142856,0.7
2016-11-07,227.78125,213.3475,29.6675,43.35875,29.416666666666668,33.6925,0.9924999999999999,13.63375,35.14875,2.5944444444444446,8.864444444444445,2.0175,327.875,0.7
2016-11-08,188.77625,198.2975,24.872500000000002,45.595,29.376666666666665,30.23,0.9,13.635,39.0125,2.6622222222222223,8.768888888888888,3.0675,292.0,0.7
2016-11-09,192.42499999999998,186.1175,30.009999999999998,44.655,30.155,31.169999999999998,1.11125,16.2975,40.70625,2.537777777777778,8.042222222222223,2.4775,289.875,0.7
2016-11-10,152.48375,200.63,30.96875,50.6275,29.38,38.2875,1.00625,18.28625,44.53625,2.22,8.176666666666668,2.4175,267.2857142857143,0.7
2016-11-11,163.92624999999998,208.515,38.925000000000004,56.878750000000004,28.34142857142857,42.0175,1.5375,16.2475,49.53125,2.5955555555555554,8.682222222222222,3.445,279.125,0.7
2016-11-12,132.9525,190.7575,41.1675,57.9675,27.849999999999998,42.1275,1.13625,14.59375,51.214999999999996,2.247777777777778,7.521111111111111,3.005,267.75,0.7
2016-11-13,104.35375,182.35750000000002,37.785,44.11125,21.93857142857143,38.3175,1.1099999999999999,13.7525,52.065,1.9044444444444446,7.303333333333334,1.1975,229.0,0.7
2016-11-14,94.37,141.35750000000002,35.637499999999996,45.97125,26.214285714285715,31.752499999999998,1.03125,9.23875,38.88125,1.6022222222222222,5.784444444444444,1.08,202.0,0.7
2016-11-15,104.34875,166.345,38.699999999999996,43.95125,26.832857142857144,28.475,1.06,10.02625,34.77,2.08,7.614444444444445,1.21,190.75,0.7
2016-11-16,126.20625,183.09,28.46625,43.613749999999996,27.982857142857142,30.1525,1.19375,14.0825,45.60875,1.9166666666666667,6.228888888888889,0.8775,232.75,0.7
2016-11-17,146.66,192.5675,18.04875,43.46125,27.294285714285714,30.1325,0.6975,12.40875,58.431250000000006,1.6744444444444444,5.624444444444445,1.2175,260.25,0.7
2016-11-18,132.60375,190.98250000000002,20.146250000000002,46.026250000000005,26.437142857142856,26.8675,0.69,12.16625,55.74,1.7177777777777778,5.221111111111111,1.1575,248.75,0.7
2016-11-19,149.8975,208.38,33.11125,54.121249999999996,32.46857142857143,31.849999999999998,1.1087500000000001,15.681249999999999,49.41125,2.328888888888889,8.008888888888889,2.9375,261.75,0.7
2016-11-20,159.25375,184.69333333333336,38.6375,58.455,26.75142857142857,41.32,1.1412499999999999,12.7475,46.34125,3.1877777777777774,10.077777777777778,3.215,256.625,0.7
2016-11-21,163.95375,204.5725,38.295,58.683749999999996,30.554285714285715,41.065,1.05875,13.725,42.9275,3.2544444444444443,9.516666666666667,3.0324999999999998,258.625,0.7
2016-11-22,146.70125,182.51999999999998,27.61,53.8575,29.654285714285713,38.519999999999996,1.31125,13.35625,38.23875,2.8111111111111113,8.755555555555555,3.1925,257.5,0.7
2016-11-23,116.115,204.38250000000002,33.4375,51.76375,40.74857142857143,35.81,1.2974999999999999,15.2575,44.09875,2.6500000000000004,8.434444444444445,3.2125,268.375,0.7
2016-11-24,147.56625,207.3675,31.18375,54.61625,38.394285714285715,31.21,1.08125,13.6175,43.01,3.0488888888888885,7.75,3.1050000000000004,265.875,0.7
2016-11-25,126.3725,190.435,23.64,46.286249999999995,32.33857142857143,22.8275,0.95375,13.577499999999999,51.04875,3.2077777777777774,8.165555555555555,6.0825,258.25,0.7
2016-11-26,113.3975,169.04250000000002,31.6425,47.17375,38.72857142857142,17.79,1.175,15.126249999999999,41.42125,3.208888888888889,7.486666666666666,4.165,231.0,0.7
2016-11-27,140.4375,177.315,26.577499999999997,44.0875,38.887142857142855,17.177500000000002,1.075,13.6625,43.0275,3.006666666666667,5.9655555555555555,2.735,244.5,0.7
2016-11-28,129.77125,174.6775,35.5475,44.9675,30.759999999999998,19.9225,1.15625,15.945,40.4125,3.3066666666666666,7.493333333333333,2.2425,225.625,0.7
2016-11-29,185.78875,220.785,51.417500000000004,54.316250000000004,41.48714285714285,31.5925,1.3912499999999999,17.14125,33.17,4.4366666666666665,7.792222222222222,2.8400000000000003,271.75,0.7
2016-11-30,161.95375,200.82750000000001,38.46875,52.87875,38.72428571428571,42.3825,1.9175,13.99375,34.415,3.6855555555555557,7.118888888888888,3.235,296.625,0.7
2016-12-01,145.32875,204.60000000000002,30.96875,41.71125,32.67857142857143,38.5,0.99125,10.28375,38.8425,2.983333333333333,7.949999999999999,0.975,262.875,0.7
2016-12-02,134.5725,170.6825,36.67125,41.86,43.41166666666667,38.9775,0.97875,12.3675,26.5225,2.8177777777777777,9.934444444444445,1.205,250.75,0.7
2016-12-03,111.03571428571429,173.0425,26.21,39.62,27.098333333333333,30.985,0.8875,8.942857142857143,25.229999999999997,2.3575,4.7924999999999995,0.9275,213.42857142857142,0.7
2016-12-04,153.03875,187.65,26.46875,38.75,25.366666666666664,32.97,1.08,13.3475,26.521250000000002,2.5933333333333333,8.994444444444445,0.7225,213.42857142857142,0.7
2016-12-05,139.6275,189.8975,27.89,39.4875,28.911666666666672,24.445,1.635,13.555,31.60875,2.288888888888889,6.572222222222222,0.9875,256.0,0.7
2016-12-06,158.51000000000002,207.73499999999999,24.79,40.2275,31.44666666666667,30.805,1.04875,13.2725,37.4025,2.7455555555555557,8.363333333333333,1.0250000000000001,265.5,0.7
2016-12-07,146.22875,175.5925,20.985,40.95375,28.753333333333334,29.025,0.9337500000000001,15.598749999999999,32.7,2.921111111111111,8.124444444444444,1.1825,257.5,0.7
2016-12-08,117.575,171.42,25.17625,43.84125,31.798333333333336,26.7975,0.9974999999999999,15.85875,27.1175,3.1300000000000003,8.054444444444444,2.8850000000000002,236.5,0.7
2016-12-09,146.42875,211.895,29.974999999999998,44.9075,31.38,24.2925,1.13,16.1825,33.57125,3.148888888888889,9.103333333333332,2.1950000000000003,254.0,0.7
2016-12-10,141.625,148.4975,17.8125,40.042500000000004,21.995,23.925,0.8125,16.42875,36.9125,2.852222222222222,7.2700000000000005,1.18,257.5,0.7
2016-12-11,117.12125,156.45499999999998,14.18,35.205,17.631666666666664,27.0925,0.96625,17.835,37.644999999999996,2.69,8.125555555555557,0.7749999999999999,244.875,0.7
2016-12-12,129.65125,168.26999999999998,25.907500000000002,34.1625,23.39333333333333,29.015,1.1375,17.88875,34.30875,2.5066666666666664,8.054444444444444,0.5900000000000001,241.0,0.7
2016-12-13,162.6042857142857,209.14333333333332,31.63714285714286,38.27285714285715,24.96,29.8675,1.0871428571428572,18.755714285714284,34.339999999999996,2.86375,10.09375,0.6225,271.875,0.7
2016-12-14,137.56571428571428,170.66500000000002,32.06428571428572,34.29,28.162,24.015,0.9971428571428572,12.347142857142858,34.73142857142857,2.904285714285714,8.168571428571429,1.1333333333333333,236.83333333333334,0.7
2016-12-15,125.13714285714286,174.6775,31.095714285714283,38.94714285714286,27.292,24.657500000000002,1.3699999999999999,13.044285714285715,32.932857142857145,2.56625,7.342499999999999,1.06,242.0,0.7
2016-12-16,152.16428571428574,197.725,40.93571428571429,45.06285714285714,42.482,29.052500000000002,1.467142857142857,19.535714285714285,30.16857142857143,2.82125,8.3025,1.5625,273.7142857142857,0.7
2016-12-17,168.46142857142857,198.44,37.55142857142857,49.07857142857143,39.239999999999995,29.5825,1.457142857142857,16.24285714285714,28.222857142857144,3.12875,8.9725,3.205,262.3333333333333,0.7
2016-12-18,178.05428571428573,191.6825,33.43,47.12428571428571,36.462,34.7525,1.1085714285714285,13.95,31.687142857142856,3.0787500000000003,9.908750000000001,3.2325,283.14285714285717,0.7
2016-12-19,147.99714285714285,197.93,25.124285714285715,51.08428571428571,37.5,31.575000000000003,1.06,16.05,35.06142857142857,3.0374999999999996,8.79125,3.1575,269.7142857142857,0.7
2016-12-20,135.90571428571428,160.2625,25.53,49.41142857142857,44.483999999999995,28.2325,1.0622222222222222,16.86857142857143,40.46999999999999,2.513333333333333,7.475555555555555,3.3475,253.42857142857142,0.7
2016-12-21,140.74571428571429,146.605,33.441428571428574,48.92,51.327999999999996,25.697499999999998,1.9249999999999998,16.414285714285715,35.291428571428575,3.2175000000000002,9.24,3.38,250.42857142857142,0.7
2016-12-22,188.52285714285716,193.69,45.55142857142857,54.65571428571429,53.306,32.01,3.32125,18.224285714285713,34.99857142857143,3.7487500000000002,10.65875,3.6525,277.2857142857143,0.7
2016-12-23,211.84714285714287,239.97,40.44571428571429,61.401428571428575,37.11,37.675000000000004,3.2422222222222223,16.887142857142855,33.29571428571428,4.17,12.244444444444445,3.6375,317.7142857142857,0.7
2016-12-24,232.48285714285717,243.54749999999999,55.128571428571426,61.855714285714285,57.162,40.905,3.0511111111111107,14.995714285714286,39.228571428571435,3.4766666666666666,8.484444444444444,2.175,325.7142857142857,0.7
2016-12-25,194.45428571428573,174.1275,50.30285714285714,48.48857142857143,54.730000000000004,28.7825,1.54375,9.76142857142857,37.21,3.6622222222222223,9.795555555555556,3.5225,309.0,0.7
2016-12-26,152.31285714285715,164.065,23.888571428571428,41.19857142857143,30.306,30.24,2.511111111111111,14.271428571428572,37.131428571428565,2.76125,7.94875,1.775,289.0,0.7
2016-12-27,146.10714285714286,176.895,33.37571428571429,50.5,32.46,28.6725,2.4688888888888894,15.75,33.74857142857143,2.8800000000000003,6.832222222222223,2.79,254.71428571428572,0.7
2016-12-28,183.92285714285714,197.8825,40.06,50.55571428571428,31.546,32.8025,3.876666666666667,15.01142857142857,39.18285714285714,2.873333333333333,6.601111111111111,1.5,295.57142857142856,0.7
2016-12-29,186.30714285714288,210.32,29.117142857142856,46.949999999999996,29.758,36.82,3.9655555555555555,8.442857142857143,38.92166666666667,2.97375,8.24,2.6275,298.2857142857143,0.7
2016-12-30,142.92375,175.54,19.8075,38.2875,28.673333333333332,28.235,3.8055555555555554,8.66,38.494285714285716,3.12625,9.1525,2.1575,278.57142857142856,0.7
2016-12-31,125.39,176.255,21.74625,38.04375,28.433333333333337,25.587500000000002,3.442222222222222,8.83875,36.92125,2.7977777777777773,7.934444444444444,2.1700000000000004,247.5,0.7
2017-01-01,120.35125,176.485,20.715,33.015,21.564999999999998,27.596666666666668,3.1166666666666663,7.97875,32.13375,2.611111111111111,7.325555555555557,1.6875,232.75,0.7
2017-01-02,154.35500000000002,175.87,47.21375,39.0775,42.25,30.085,5.427777777777777,10.20375,28.29875,2.3855555555555554,7.446666666666668,1.4725000000000001,217.0,0.7
2017-01-03,139.69125,182.6225,34.8475,39.636250000000004,30.84,27.409999999999997,4.196666666666667,11.145,28.53,2.714444444444444,7.2522222222222235,2.2725,246.25,0.7
2017-01-04,148.4375,189.535,38.00375,39.16625,28.08,33.865,3.352222222222222,12.8175,31.98,2.831111111111111,7.222222222222222,1.82,257.625,0.7
2017-01-05,142.64249999999998,183.8625,35.332499999999996,37.335,27.236666666666665,34.46,3.427777777777778,11.95875,35.519999999999996,2.79,9.137777777777778,1.085,251.125,0.7
2017-01-06,140.0825,170.315,21.3325,37.823750000000004,25.44666666666667,29.9525,3.0999999999999996,11.975,34.8825,2.4366666666666665,6.77,1.2425000000000002,266.25,0.7
2017-01-07,117.32,125.99,17.06125,33.85875,27.86,22.6225,3.405555555555556,8.22125,37.83875,2.5277777777777777,6.351111111111111,2.4975,238.375,0.7
2017-01-08,120.41624999999999,134.1475,22.68125,33.9475,32.02333333333333,20.3575,2.6133333333333333,8.57875,39.65625,2.1522222222222225,4.917777777777778,2.5775,222.625,0.7
2017-01-09,119.2775,144.8625,33.29625,38.38,45.38999999999999,21.735,3.1411111111111105,9.6675,36.1875,2.9322222222222223,7.861111111111111,2.8724999999999996,226.75,0.7
2017-01-10,135.21125,143.3475,19.91875,36.0975,32.60666666666666,19.685,2.5,8.65,36.44625,2.437777777777778,7.257777777777777,3.185,258.875,0.7
2017-01-11,106.49249999999999,180.695,17.76375,38.70625,28.073333333333334,22.505,2.5544444444444445,13.69125,38.6575,2.402222222222222,8.06,2.8025,237.75,0.7
2017-01-12,145.43,220.965,26.05625,41.61,32.97166666666667,28.849999999999998,3.0955555555555554,14.3425,39.807500000000005,2.376666666666667,8.327777777777776,2.4675,270.75,0.7
2017-01-13,169.91625,203.0,29.205000000000002,40.57125,31.19666666666667,28.4275,3.5411111111111113,9.61875,39.8125,2.1822222222222223,7.3999999999999995,0.77,307.375,0.7
2017-01-14,182.6175,181.95333333333335,24.2925,35.25625,23.185,23.885,3.8255555555555554,7.965,44.019999999999996,1.5499999999999998,5.842222222222222,0.4475,284.625,0.7
2017-01-15,155.34125,175.3133333333333,18.43625,32.87375,21.705,19.595,2.9988888888888887,7.60875,43.832499999999996,1.6422222222222222,6.612222222222222,0.59,263.375,0.7
2017-01-16,154.55,165.6175,26.87875,44.00625,27.441666666666666,24.02,2.3600000000000003,10.80375,37.0,2.024,7.381,1.7879999999999998,268.75,0.7
2017-01-17,135.82875,141.1675,19.465,42.74,32.921666666666674,22.2175,0.9033333333333332,9.03875,34.504285714285714,1.5266666666666666,5.315555555555556,1.6039999999999999,249.625,0.7
2017-01-18,165.875,141.05,24.560000000000002,43.76875,39.38,20.8975,0.9133333333333334,8.835,33.50857142857143,1.33,5.913333333333333,0.12200000000000003,267.5,0.7
2017-01-19,134.945,136.535,18.322499999999998,38.14625,29.169999999999998,19.1725,0.8722222222222222,7.2212499999999995,45.184285714285714,1.391111111111111,7.475555555555555,0.096,251.75,0.7
2017-01-20,110.61875,145.35750000000002,15.46375,38.7425,27.326666666666668,21.32,0.6411111111111111,7.9662500000000005,46.558571428571426,1.14,5.704444444444444,0.05800000000000001,230.125,0.7
